"x","y","value"
106.686713102226,-6.14579810291752,0.00883954072776243
106.686713102226,-6.14357884100434,0.00130772237481851
106.686713102226,-6.14135957909115,0.000146146544950964
106.686713102226,-6.13914031717797,1.22135999525184e-05
106.686713102226,-6.13692105526478,7.51955166792329e-07
106.686713102226,-6.13470179335159,3.37558306964223e-08
106.686713102226,-6.13248253143841,1.09979846719431e-09
106.686713102226,-6.13026326952522,2.67346303165176e-11
106.686713102226,-6.12804400761203,1.42790670551701e-12
106.686713102226,-6.12582474569885,4.4153491804099e-13
106.686713102226,-6.12360548378566,-8.55200461445325e-13
106.686713102226,-6.12138622187247,8.45043646722454e-13
106.686713102226,-6.11916695995929,3.58689528663025e-13
106.686713102226,-6.1169476980461,7.54141351023583e-13
106.688965306794,-6.17242924587576,0.0224814298188362
106.688965306794,-6.17020998396258,0.114023457617055
106.688965306794,-6.16799072204939,0.484276001511022
106.688965306794,-6.1657714601362,1.64187787908537
106.688965306794,-6.15911367439664,9.75617197304041
106.688965306794,-6.15689441248346,9.19307206268984
106.688965306794,-6.15467515057027,6.51374517057184
106.688965306794,-6.15245588865708,3.45336334224732
106.688965306794,-6.1502366267439,1.34295611953129
106.688965306794,-6.14801736483071,0.378763795374455
106.688965306794,-6.14579810291752,0.0780326161387241
106.688965306794,-6.14357884100434,0.0119118714801925
106.688965306794,-6.14135957909115,0.00135452490257867
106.688965306794,-6.13914031717797,0.000114026371701104
106.688965306794,-6.13692105526478,7.0363108785505e-06
106.688965306794,-6.13470179335159,3.16020508961015e-07
106.688965306794,-6.13248253143841,1.02955434618445e-08
106.688965306794,-6.13026326952522,2.43896065497369e-10
106.688965306794,-6.12804400761203,4.25514099449734e-12
106.688965306794,-6.12582474569885,1.31319111724249e-12
106.688965306794,-6.12360548378566,-8.90531961229457e-13
106.688965306794,-6.12138622187247,4.15117471153244e-13
106.688965306794,-6.11916695995929,4.44975528889934e-13
106.688965306794,-6.1169476980461,2.06170501402562e-12
106.688965306794,-6.11472843613291,2.07866041048403e-11
106.688965306794,-6.10807065039335,1.48652692684498e-08
106.688965306794,-6.10585138848017,5.34468121440218e-08
106.688965306794,-6.10363212656698,1.4905396711877e-07
106.688965306794,-6.1014128646538,3.33487394238993e-07
106.688965306794,-6.09919360274061,6.08562619336702e-07
106.688965306794,-6.09697434082742,9.34931207708216e-07
106.691217511362,-6.17242924587576,0.142947945889068
106.691217511362,-6.17020998396258,0.737256060310311
106.691217511362,-6.16799072204939,3.13003843085551
106.691217511362,-6.1657714601362,10.4573475354591
106.691217511362,-6.16355219822302,26.2265283275748
106.691217511362,-6.16133293630983,47.6383427169842
106.691217511362,-6.15911367439664,62.3932854942429
106.691217511362,-6.15689441248346,60.1488717532547
106.691217511362,-6.15467515057027,43.3791053146384
106.691217511362,-6.15245588865708,23.3589262549733
106.691217511362,-6.1502366267439,9.27953388380307
106.691217511362,-6.14801736483071,2.69589560758981
106.691217511362,-6.14579810291752,0.573174617335539
106.691217511362,-6.14357884100434,0.0896711829887632
106.691217511362,-6.14135957909115,0.0103423991625938
106.691217511362,-6.13914031717797,0.000875961858660395
106.691217511362,-6.13692105526478,5.41578633193579e-05
106.691217511362,-6.13470179335159,2.43345806469416e-06
106.691217511362,-6.13248253143841,7.9274979586259e-08
106.691217511362,-6.13026326952522,1.87116859883351e-09
106.691217511362,-6.12804400761203,3.1437056355267e-11
106.691217511362,-6.12582474569885,-4.67591281264173e-14
106.691217511362,-6.12360548378566,-8.22571009069691e-13
106.691217511362,-6.12138622187247,-3.35692815600264e-13
106.691217511362,-6.11916695995929,1.42251757335497e-12
106.691217511362,-6.1169476980461,4.19883657791249e-11
106.691217511362,-6.11472843613291,8.15894165865494e-10
106.691217511362,-6.10807065039335,5.29665102079582e-07
106.691217511362,-6.10585138848017,1.91301900699855e-06
106.691217511362,-6.10363212656698,5.34225479468834e-06
106.691217511362,-6.1014128646538,1.19436022084585e-05
106.691217511362,-6.09919360274061,2.17755637396621e-05
106.691217511362,-6.09697434082742,3.34378433585086e-05
106.693469715931,-6.17464850778895,0.119603919965062
106.693469715931,-6.17242924587576,0.744238505011732
106.693469715931,-6.17020998396258,3.91751225238494
106.693469715931,-6.16799072204939,16.6983890123486
106.693469715931,-6.1657714601362,55.2607194019618
106.693469715931,-6.16355219822302,137.045483563758
106.693469715931,-6.16133293630983,249.13103719192
106.693469715931,-6.15911367439664,331.037991419067
106.693469715931,-6.15689441248346,324.898584703562
106.693469715931,-6.15467515057027,237.537406536394
106.693469715931,-6.15245588865708,129.242452175691
106.693469715931,-6.1502366267439,51.9789309274907
106.693469715931,-6.14801736483071,15.359586257337
106.693469715931,-6.14579810291752,3.32753034583152
106.693469715931,-6.14357884100434,0.528607589736787
106.693469715931,-6.14135957909115,0.0615268219838445
106.693469715931,-6.13914031717797,0.00523188854095354
106.693469715931,-6.13692105526478,0.000323881053158116
106.693469715931,-6.13470179335159,1.45571018558101e-05
106.693469715931,-6.13248253143841,4.74249965345299e-07
106.693469715931,-6.13026326952522,1.11875261487907e-08
106.693469715931,-6.12804400761203,1.90324225237288e-10
106.693469715931,-6.12582474569885,2.28157418233166e-12
106.693469715931,-6.12360548378566,-4.4470756058356e-13
106.693469715931,-6.12138622187247,1.60305752442267e-12
106.693469715931,-6.11916695995929,5.48284013887058e-11
106.693469715931,-6.1169476980461,1.30007342198956e-09
106.693469715931,-6.11472843613291,2.40475205218627e-08
106.693469715931,-6.10585138848017,5.50159353847491e-05
106.693469715931,-6.10363212656698,0.000155866095404957
106.693469715931,-6.1014128646538,0.000350464344066387
106.693469715931,-6.09919360274061,0.000640070222454332
106.693469715931,-6.09697434082742,0.000983270443028496
106.695721920499,-6.17464850778895,0.470021745617981
106.695721920499,-6.17242924587576,3.02336118857443
106.695721920499,-6.17020998396258,16.255649006047
106.695721920499,-6.16799072204939,69.7962759752513
106.695721920499,-6.1657714601362,230.096562952009
106.695721920499,-6.16355219822302,567.119892907004
106.695721920499,-6.16133293630983,1031.61229298767
106.695721920499,-6.15911367439664,1382.98278560455
106.695721920499,-6.15689441248346,1372.62213064644
106.695721920499,-6.15467515057027,1012.07708002554
106.695721920499,-6.15245588865708,553.827210973559
106.695721920499,-6.1502366267439,224.032302295487
106.695721920499,-6.14801736483071,66.7092948590854
106.695721920499,-6.14579810291752,14.5767254821289
106.695721920499,-6.14357884100434,2.33228628080162
106.695721920499,-6.14135957909115,0.272647120603778
106.695721920499,-6.13914031717797,0.023228822148631
106.695721920499,-6.13692105526478,0.00143886555631787
106.695721920499,-6.13470179335159,6.46801563317522e-05
106.695721920499,-6.13248253143841,2.10723646393973e-06
106.695721920499,-6.13026326952522,4.9710501794182e-08
106.695721920499,-6.12804400761203,8.47753142288014e-10
106.695721920499,-6.12582474569885,8.93506853270473e-12
106.695721920499,-6.12360548378566,4.80677944060454e-13
106.695721920499,-6.12138622187247,4.92932379784669e-11
106.695721920499,-6.11916695995929,1.35873671650945e-09
106.695721920499,-6.1169476980461,3.01380072110602e-08
106.695721920499,-6.11472843613291,5.22634914981431e-07
106.695721920499,-6.10807065039335,0.000308708683296212
106.695721920499,-6.10585138848017,0.00119567035462854
106.695721920499,-6.10363212656698,0.00348721560005838
106.695721920499,-6.1014128646538,0.0079490452205452
106.695721920499,-6.09919360274061,0.0145920742685807
106.695721920499,-6.09697434082742,0.0224513695335236
106.697974125068,-6.17464850778895,1.3796935532419
106.697974125068,-6.17242924587576,9.18737068464589
106.697974125068,-6.17020998396258,50.4708905829031
106.697974125068,-6.16799072204939,218.707751699326
106.697974125068,-6.1657714601362,721.342779862856
106.697974125068,-6.16355219822302,1773.97998647632
106.697974125068,-6.16133293630983,3228.33722750273
106.697974125068,-6.15911367439664,4345.82632535247
106.697974125068,-6.15689441248346,4335.97112510228
106.697974125068,-6.15467515057027,3209.66855890466
106.697974125068,-6.15245588865708,1760.67806472545
106.697974125068,-6.1502366267439,713.709454578718
106.697974125068,-6.14801736483071,213.065064006085
106.697974125068,-6.14579810291752,46.6908962183785
106.697974125068,-6.14357884100434,7.4886184213364
106.697974125068,-6.14135957909115,0.876720822689681
106.697974125068,-6.13914031717797,0.0747431070279331
106.697974125068,-6.13692105526478,0.00463078846490957
106.697974125068,-6.13470179335159,0.000208174141706373
106.697974125068,-6.13248253143841,6.78222748604272e-06
106.697974125068,-6.13026326952522,1.59996463964774e-07
106.697974125068,-6.12804400761203,2.7304005730771e-09
106.697974125068,-6.12582474569885,3.57374090962384e-11
106.697974125068,-6.12360548378566,6.41471584265311e-11
106.697974125068,-6.12138622187247,1.27877815306056e-09
106.697974125068,-6.11916695995929,2.71031162232273e-08
106.697974125068,-6.1169476980461,5.27571163105023e-07
106.697974125068,-6.11472843613291,8.3723077480517e-06
106.697974125068,-6.11250917421973,9.93034544245234e-05
106.697974125068,-6.11028991230654,0.000824052079667991
106.697974125068,-6.10807065039335,0.00470139431198236
106.697974125068,-6.10585138848017,0.0190859644690842
106.697974125068,-6.10363212656698,0.057590188025566
106.697974125068,-6.1014128646538,0.133569569029678
106.697974125068,-6.09919360274061,0.246871764996207
106.697974125068,-6.09697434082742,0.380664005302486
106.700226329636,-6.17464850778895,2.92570653963753
106.700226329636,-6.17242924587576,20.2765978338566
106.700226329636,-6.17020998396258,114.031256626657
106.700226329636,-6.16799072204939,499.388592800427
106.700226329636,-6.1657714601362,1651.68687986727
106.700226329636,-6.16355219822302,4061.74069626263
106.700226329636,-6.16133293630983,7393.70583587082
106.700226329636,-6.15911367439664,9967.00245237943
106.700226329636,-6.15689441248346,9961.99881157261
106.700226329636,-6.15467515057027,7383.99733239332
106.700226329636,-6.15245588865708,4053.60669815401
106.700226329636,-6.1502366267439,1644.08076560424
106.700226329636,-6.14801736483071,491.115046440528
106.700226329636,-6.14579810291752,107.695878730956
106.700226329636,-6.14357884100434,17.2829274255824
106.700226329636,-6.14135957909115,2.02408762306537
106.700226329636,-6.13914031717797,0.172586441385197
106.700226329636,-6.13692105526478,0.0106933086067834
106.700226329636,-6.13470179335159,0.00048071640633194
106.700226329636,-6.13248253143841,1.56615735407127e-05
106.700226329636,-6.13026326952522,3.69470006201743e-07
106.700226329636,-6.12804400761203,6.33228438026246e-09
106.700226329636,-6.12582474569885,2.89558195673213e-10
106.700226329636,-6.12360548378566,2.43962616614554e-09
106.700226329636,-6.12138622187247,3.22710881200212e-08
106.700226329636,-6.11916695995929,4.80222134298777e-07
106.700226329636,-6.1169476980461,7.40879757538442e-06
